"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","GP","G","A","P"
20062007,"Denis Arkhipov","Arkhipov","Denis","CHI","C","L","1979-05-19","Kazan","RUS",NA,"RUS",75,215,1998,3,60,79,10,17,27
20142015,"Joel Armia","Armia","Joel","BUF","R","R","1993-05-31","Pori","FIN",NA,"FIN",75,205,2011,1,16,1,0,0,0
20152016,"Joel Armia","Armia","Joel","WPG","R","R","1993-05-31","Pori","FIN",NA,"FIN",75,205,2011,1,16,43,4,6,10
20162017,"Joel Armia","Armia","Joel","WPG","R","R","1993-05-31","Pori","FIN",NA,"FIN",75,205,2011,1,16,38,6,6,12
20032004,"Chris Armstrong","Armstrong","Chris","ANA","D","L","1975-06-26","Regina","CAN","SK","CAN",72,203,1993,3,57,4,0,1,1
20052006,"Colby Armstrong","Armstrong","Colby","PIT","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,47,16,24,40
20062007,"Colby Armstrong","Armstrong","Colby","PIT","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,80,12,22,34
20072008,"Colby Armstrong","Armstrong","Colby","PIT, ATL","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,72,13,22,35
20082009,"Colby Armstrong","Armstrong","Colby","ATL","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,82,22,18,40
20092010,"Colby Armstrong","Armstrong","Colby","ATL","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,79,15,14,29
20102011,"Colby Armstrong","Armstrong","Colby","TOR","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,50,8,15,23
20112012,"Colby Armstrong","Armstrong","Colby","TOR","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,29,1,2,3
20122013,"Colby Armstrong","Armstrong","Colby","MTL","R","R","1982-11-23","Lloydminster","CAN","SK","CAN",74,185,2001,1,21,37,2,3,5
20022003,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,66,12,26,38
20032004,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,57,14,21,35
20052006,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,62,13,28,41
20062007,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,67,11,33,44
20072008,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,77,8,27,35
20082009,"Derek Armstrong","Armstrong","Derek","LAK","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,56,5,4,9
20092010,"Derek Armstrong","Armstrong","Derek","STL","C","R","1973-04-23","Ottawa","CAN","ON","CAN",72,197,1992,6,128,6,0,0,0
20082009,"Riley Armstrong","Armstrong","Riley","SJS","C","R","1984-11-08","Lloydminster","CAN","SK","CAN",71,185,NA,NA,NA,2,0,0,0
20022003,"Tyler Arnason","Arnason","Tyler","CHI","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,82,19,20,39
20032004,"Tyler Arnason","Arnason","Tyler","CHI","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,82,22,33,55
20052006,"Tyler Arnason","Arnason","Tyler","CHI, OTT","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,79,13,32,45
20062007,"Tyler Arnason","Arnason","Tyler","COL","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,82,16,33,49
20072008,"Tyler Arnason","Arnason","Tyler","COL","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,70,10,21,31
20082009,"Tyler Arnason","Arnason","Tyler","COL","C","L","1979-03-16","OklahomaCity","USA","OK","USA",71,204,1998,7,183,71,5,17,22
20102011,"Jamie Arniel","Arniel","Jamie","BOS","C","R","1989-11-16","Kingston","CAN","ON","CAN",71,183,2008,4,97,1,0,0,0
20132014,"Bill Arnold","Arnold","Bill","CGY","C","R","1992-05-13","Boston","USA","MA","USA",72,193,2010,4,108,1,0,0,0
20022003,"Jason Arnott","Arnott","Jason","DAL","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,72,23,24,47
20032004,"Jason Arnott","Arnott","Jason","DAL","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,73,21,36,57
20052006,"Jason Arnott","Arnott","Jason","DAL","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,81,32,44,76
20062007,"Jason Arnott","Arnott","Jason","NSH","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,68,27,27,54
20072008,"Jason Arnott","Arnott","Jason","NSH","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,79,28,44,72
20082009,"Jason Arnott","Arnott","Jason","NSH","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,65,33,24,57
20092010,"Jason Arnott","Arnott","Jason","NSH","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,63,19,27,46
20102011,"Jason Arnott","Arnott","Jason","NJD, WSH","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,73,17,14,31
20112012,"Jason Arnott","Arnott","Jason","STL","C","R","1974-10-11","Collingwood","CAN","ON","CAN",77,220,1993,1,7,72,17,17,34
20092010,"Dean Arsene","Arsene","Dean","EDM","D","L","1980-07-20","Murrayville","CAN","BC","CAN",74,205,NA,NA,NA,13,0,0,0
20052006,"Evgeny Artyukhin","Artyukhin","Evgeny","TBL","R","L","1983-04-04","Moscow","RUS",NA,"RUS",76,255,2001,3,94,72,4,13,17
20082009,"Evgeny Artyukhin","Artyukhin","Evgeny","TBL","R","L","1983-04-04","Moscow","RUS",NA,"RUS",76,255,2001,3,94,73,6,10,16
20092010,"Evgeny Artyukhin","Artyukhin","Evgeny","ANA, ATL","R","L","1983-04-04","Moscow","RUS",NA,"RUS",76,255,2001,3,94,54,9,7,16
20022003,"Magnus Arvedson","Arvedson","Magnus","OTT","L","R","1971-11-25","Karlstad","SWE",NA,"SWE",74,198,1997,5,119,80,16,21,37
20032004,"Magnus Arvedson","Arvedson","Magnus","VAN","L","R","1971-11-25","Karlstad","SWE",NA,"SWE",74,198,1997,5,119,41,8,7,15
20142015,"Viktor Arvidsson","Arvidsson","Viktor","NSH","L","R","1993-04-08","Skellefte√","SWE",NA,"SWE",69,180,2014,4,112,6,0,0,0
20152016,"Viktor Arvidsson","Arvidsson","Viktor","NSH","L","R","1993-04-08","Skellefte√","SWE",NA,"SWE",69,180,2014,4,112,56,8,8,16
20162017,"Viktor Arvidsson","Arvidsson","Viktor","NSH","L","R","1993-04-08","Skellefte√","SWE",NA,"SWE",69,180,2014,4,112,57,18,22,40
20022003,"Arron Asham","Asham","Arron","NYI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,78,15,19,34
20032004,"Arron Asham","Asham","Arron","NYI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,79,12,12,24
20052006,"Arron Asham","Asham","Arron","NYI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,63,9,15,24
20062007,"Arron Asham","Asham","Arron","NYI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,80,11,12,23
20072008,"Arron Asham","Asham","Arron","NJD","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,77,6,4,10
20082009,"Arron Asham","Asham","Arron","PHI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,78,8,12,20
20092010,"Arron Asham","Asham","Arron","PHI","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,72,10,14,24
20102011,"Arron Asham","Asham","Arron","PIT","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,44,5,6,11
20112012,"Arron Asham","Asham","Arron","PIT","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,64,5,11,16
20122013,"Arron Asham","Asham","Arron","NYR","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,27,2,0,2
20132014,"Arron Asham","Asham","Arron","NYR","R","R","1978-04-13","PortageLaPrairie","CAN","MB","CAN",71,210,1996,3,71,6,0,0,0
20112012,"Carter Ashton","Ashton","Carter","TOR","R","L","1991-04-01","Winnipeg","CAN","MB","CAN",75,215,2009,1,29,15,0,0,0
20132014,"Carter Ashton","Ashton","Carter","TOR","R","L","1991-04-01","Winnipeg","CAN","MB","CAN",75,215,2009,1,29,32,0,3,3
20142015,"Carter Ashton","Ashton","Carter","TOR","R","L","1991-04-01","Winnipeg","CAN","MB","CAN",75,215,2009,1,29,7,0,0,0
20152016,"Andreas Athanasiou","Athanasiou","Andreas","DET","C","L","1994-08-06","London","CAN","ON","CAN",74,188,2012,4,110,37,9,5,14
20162017,"Andreas Athanasiou","Athanasiou","Andreas","DET","C","L","1994-08-06","London","CAN","ON","CAN",74,188,2012,4,110,45,14,6,20
20112012,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,27,7,7,14
20122013,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,35,9,9,18
20132014,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,79,21,19,40
20142015,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,78,22,18,40
20152016,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,81,27,26,53
20162017,"Cam Atkinson","Atkinson","Cam","CBJ","R","R","1989-06-05","Riverside","USA","CT","USA",68,182,2008,6,157,58,27,23,50
20022003,"Serge Aubin","Aubin","Serge","COL","C","L","1975-02-15","ValDor","CAN","QC","CAN",73,200,1994,7,161,66,4,6,10
20032004,"Serge Aubin","Aubin","Serge","ATL","C","L","1975-02-15","ValDor","CAN","QC","CAN",73,200,1994,7,161,66,10,15,25
20052006,"Serge Aubin","Aubin","Serge","ATL","C","L","1975-02-15","ValDor","CAN","QC","CAN",73,200,1994,7,161,74,7,17,24
20022003,"Adrian Aucoin","Aucoin","Adrian","NYI","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,73,8,27,35
20032004,"Adrian Aucoin","Aucoin","Adrian","NYI","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,81,13,31,44
20052006,"Adrian Aucoin","Aucoin","Adrian","CHI","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,33,1,5,6
20062007,"Adrian Aucoin","Aucoin","Adrian","CHI","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,59,4,12,16
20072008,"Adrian Aucoin","Aucoin","Adrian","CGY","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,76,10,25,35
20082009,"Adrian Aucoin","Aucoin","Adrian","CGY","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,81,10,24,34
20092010,"Adrian Aucoin","Aucoin","Adrian","PHX","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,82,8,20,28
20102011,"Adrian Aucoin","Aucoin","Adrian","PHX","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,75,3,19,22
20112012,"Adrian Aucoin","Aucoin","Adrian","PHX","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,64,2,7,9
20122013,"Adrian Aucoin","Aucoin","Adrian","CBJ","D","R","1973-07-03","Ottawa","CAN","ON","CAN",74,215,1992,5,117,36,0,4,4
20052006,"Keith Aucoin","Aucoin","Keith","CAR","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,7,0,1,1
20062007,"Keith Aucoin","Aucoin","Keith","CAR","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,8,0,1,1
20072008,"Keith Aucoin","Aucoin","Keith","CAR","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,38,5,8,13
20082009,"Keith Aucoin","Aucoin","Keith","WSH","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,12,2,4,6
20092010,"Keith Aucoin","Aucoin","Keith","WSH","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,9,1,4,5
20102011,"Keith Aucoin","Aucoin","Keith","WSH","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,1,0,0,0
20112012,"Keith Aucoin","Aucoin","Keith","WSH","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,27,3,8,11
20122013,"Keith Aucoin","Aucoin","Keith","NYI","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,41,6,6,12
20132014,"Keith Aucoin","Aucoin","Keith","STL","C","L","1978-11-06","Waltham","USA","MA","USA",68,171,NA,NA,NA,2,0,0,0
20022003,"Donald Audette","Audette","Donald","MTL","R","R","1969-09-23","Laval","CAN","QC","CAN",68,191,1989,9,183,54,11,12,23
20032004,"Donald Audette","Audette","Donald","MTL, FLA","R","R","1969-09-23","Laval","CAN","QC","CAN",68,191,1989,9,183,51,9,12,21
20102011,"Keith Aulie","Aulie","Keith","TOR","D","L","1989-06-11","Rouleau","CAN","SK","CAN",78,222,2007,4,116,40,2,0,2
20112012,"Keith Aulie","Aulie","Keith","TOR, TBL","D","L","1989-06-11","Rouleau","CAN","SK","CAN",78,222,2007,4,116,36,0,3,3
20122013,"Keith Aulie","Aulie","Keith","TBL","D","L","1989-06-11","Rouleau","CAN","SK","CAN",78,222,2007,4,116,45,2,5,7
20132014,"Keith Aulie","Aulie","Keith","TBL","D","L","1989-06-11","Rouleau","CAN","SK","CAN",78,222,2007,4,116,15,0,1,1
20142015,"Keith Aulie","Aulie","Keith","EDM","D","L","1989-06-11","Rouleau","CAN","SK","CAN",78,222,2007,4,116,31,0,1,1
20022003,"Jared Aulin","Aulin","Jared","LAK","C","R","1982-03-15","Calgary","CAN","AB","CAN",72,192,2000,2,47,17,2,2,4
20162017,"Yohann Auvitu","Auvitu","Yohann","NJD","D","L","1989-07-27","IvrysurSeine","FRA",NA,"FRA",71,191,NA,NA,NA,25,2,2,4
20022003,"Sean Avery","Avery","Sean","DET, LAK","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,51,6,9,15
20032004,"Sean Avery","Avery","Sean","LAK","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,76,9,19,28
20052006,"Sean Avery","Avery","Sean","LAK","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,75,15,24,39
20062007,"Sean Avery","Avery","Sean","LAK, NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,84,18,30,48
20072008,"Sean Avery","Avery","Sean","NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,57,15,18,33
20082009,"Sean Avery","Avery","Sean","DAL, NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,41,8,14,22
20092010,"Sean Avery","Avery","Sean","NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,69,11,20,31
20102011,"Sean Avery","Avery","Sean","NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,76,3,21,24
20112012,"Sean Avery","Avery","Sean","NYR","L","L","1980-04-10","NorthYork","CAN","ON","CAN",70,195,NA,NA,NA,15,3,0,3
20022003,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,66,17,19,36
20032004,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,68,6,14,20
20052006,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,59,10,18,28
20062007,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,55,11,16,27
20072008,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,75,13,16,29
20082009,"P.J. Axelsson","Axelsson","P.J.","BOS","L","L","1975-02-26","Kungalv","SWE",NA,"SWE",73,188,1995,7,177,75,6,24,30
20032004,"Anton Babchuk","Babchuk","Anton","CHI","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,5,0,2,2
20052006,"Anton Babchuk","Babchuk","Anton","CHI, CAR","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,39,5,5,10
20062007,"Anton Babchuk","Babchuk","Anton","CAR","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,52,2,12,14
20082009,"Anton Babchuk","Babchuk","Anton","CAR","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,72,16,19,35
20102011,"Anton Babchuk","Babchuk","Anton","CAR, CGY","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,82,11,24,35
20112012,"Anton Babchuk","Babchuk","Anton","CGY","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,32,2,8,10
20122013,"Anton Babchuk","Babchuk","Anton","CGY","D","R","1984-05-06","Kiev","UKR",NA,"UKR",77,200,2002,1,21,7,0,1,1
20062007,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,49,10,13,23
20072008,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,72,13,18,31
20082009,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,82,31,23,54
20092010,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,79,17,31,48
20102011,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,82,31,31,62
20112012,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,82,24,30,54
20122013,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,48,6,22,28
20132014,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,74,27,30,57
20142015,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,80,26,32,58
20152016,"David Backes","Backes","David","STL","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,79,21,24,45
20162017,"David Backes","Backes","David","BOS","R","R","1984-05-01","Minneapolis","USA","MN","USA",75,221,2003,2,62,51,12,14,26
20082009,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,1,0,0,0
20092010,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,23,1,9,10
20102011,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,73,10,15,25
20112012,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,41,4,7,11
20122013,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,32,8,8,16
20132014,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,76,18,21,39
20142015,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,52,10,17,27
20152016,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,82,21,26,47
20162017,"Mikael Backlund","Backlund","Mikael","CGY","C","L","1989-03-17","Vasteras","SWE",NA,"SWE",73,199,2007,1,24,60,17,24,41
20022003,"Christian Backman","Backman","Christian","STL","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,4,0,0,0
20032004,"Christian Backman","Backman","Christian","STL","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,66,5,13,18
20052006,"Christian Backman","Backman","Christian","STL","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,52,6,12,18
20062007,"Christian Backman","Backman","Christian","STL","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,61,7,11,18
20072008,"Christian Backman","Backman","Christian","STL, NYR","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,63,3,15,18
20082009,"Christian Backman","Backman","Christian","CBJ","D","L","1980-04-28","Gothenburg","SWE",NA,"SWE",76,210,1998,1,24,56,2,5,7
20072008,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,82,14,55,69
20082009,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,82,22,66,88
20092010,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,82,33,68,101
20102011,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,77,18,47,65
20112012,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,42,14,30,44
20122013,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,48,8,40,48
20132014,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,82,18,61,79
20142015,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,82,18,60,78
20152016,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,75,20,50,70
20162017,"Nicklas Backstrom","Backstrom","Nicklas","WSH","C","L","1987-11-23","G√vle","SWE",NA,"SWE",73,213,2006,1,4,58,17,44,61
20112012,"Sven Baertschi","Baertschi","Sven","CGY","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,5,3,0,3
20122013,"Sven Baertschi","Baertschi","Sven","CGY","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,20,3,7,10
20132014,"Sven Baertschi","Baertschi","Sven","CGY","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,26,2,9,11
20142015,"Sven Baertschi","Baertschi","Sven","CGY, VAN","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,18,2,4,6
20152016,"Sven Baertschi","Baertschi","Sven","VAN","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,69,15,13,28
20162017,"Sven Baertschi","Baertschi","Sven","VAN","L","L","1992-10-05","Bern","CHE",NA,"CHE",71,192,2011,1,13,50,13,14,27
20102011,"Drew Bagnall","Bagnall","Drew","MIN","D","L","1983-10-26","Oakbank","CAN","MB","CAN",75,220,2003,6,195,2,0,0,0
20142015,"Casey Bailey","Bailey","Casey","TOR","R","R","1991-10-27","Anchorage","USA","AK","USA",75,195,NA,NA,NA,6,1,0,1
20162017,"Casey Bailey","Bailey","Casey","OTT","R","R","1991-10-27","Anchorage","USA","AK","USA",75,195,NA,NA,NA,6,0,0,0
20082009,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,68,7,18,25
20092010,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,73,16,19,35
20102011,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,70,11,17,28
20112012,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,80,13,19,32
20122013,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,38,11,8,19
20132014,"Josh Bailey","Bailey","Josh","NYI","L","L","1989-10-02","Bowmanville","CAN","ON","CAN",73,210,2008,1,9,77,8,30,38
