"Season","Name","LastName","FirstName","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftNumber","W","L","Ties","OTL"
20062007,"Jussi Markkanen","Markkanen","Jussi","EDM","G","L","1975-05-08","Imatra","FIN",NA,"FIN",72,182,2001,5,133,5,9,0,1
20102011,"Jacob Markstrom","Markstrom","Jacob","FLA","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,0,1,0,0
20112012,"Jacob Markstrom","Markstrom","Jacob","FLA","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,2,4,0,1
20122013,"Jacob Markstrom","Markstrom","Jacob","FLA","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,8,14,0,1
20132014,"Jacob Markstrom","Markstrom","Jacob","FLA, VAN","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,2,8,0,3
20142015,"Jacob Markstrom","Markstrom","Jacob","VAN","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,1,1,0,0
20152016,"Jacob Markstrom","Markstrom","Jacob","VAN","G","L","1990-01-31","G√vle","SWE",NA,"SWE",78,196,2008,2,31,13,14,0,4
20022003,"Chris Mason","Mason","Chris","FLA","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,0,0,0,0
20032004,"Chris Mason","Mason","Chris","NSH","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,4,4,1,0
20052006,"Chris Mason","Mason","Chris","NSH","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,12,5,0,1
20062007,"Chris Mason","Mason","Chris","NSH","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,24,11,0,4
20072008,"Chris Mason","Mason","Chris","NSH","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,18,22,0,6
20082009,"Chris Mason","Mason","Chris","STL","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,27,21,0,7
20092010,"Chris Mason","Mason","Chris","STL","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,30,22,0,8
20102011,"Chris Mason","Mason","Chris","ATL","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,13,13,0,3
20112012,"Chris Mason","Mason","Chris","WPG","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,8,7,0,1
20122013,"Chris Mason","Mason","Chris","NSH","G","L","1976-04-20","RedDeer","CAN","AB","CAN",72,198,1995,5,122,1,7,0,1
20082009,"Steve Mason","Mason","Steve","CBJ","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,33,20,0,7
20092010,"Steve Mason","Mason","Steve","CBJ","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,20,26,0,9
20102011,"Steve Mason","Mason","Steve","CBJ","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,24,21,0,7
20112012,"Steve Mason","Mason","Steve","CBJ","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,16,26,0,3
20122013,"Steve Mason","Mason","Steve","CBJ, PHI","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,7,8,0,1
20132014,"Steve Mason","Mason","Steve","PHI","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,33,18,0,7
20142015,"Steve Mason","Mason","Steve","PHI","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,18,18,0,11
20152016,"Steve Mason","Mason","Steve","PHI","G","R","1988-05-29","Oakville","CAN","ON","CAN",76,210,2006,3,69,23,19,0,10
20132014,"Marek Mazanec","Mazanec","Marek","NSH","G","R","1991-07-18","Pisek","CZE",NA,"CZE",76,187,2012,6,179,8,10,0,4
20142015,"Marek Mazanec","Mazanec","Marek","NSH","G","R","1991-07-18","Pisek","CZE",NA,"CZE",76,187,2012,6,179,0,1,0,0
20102011,"Tom McCollum","McCollum","Tom","DET","G","L","1989-12-07","Amherst","USA","NY","USA",74,226,2008,1,30,0,0,0,0
20142015,"Tom McCollum","McCollum","Tom","DET","G","L","1989-12-07","Amherst","USA","NY","USA",74,226,2008,1,30,1,0,0,0
20072008,"Curtis McElhinney","McElhinney","Curtis","CGY","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,0,2,0,0
20082009,"Curtis McElhinney","McElhinney","Curtis","CGY","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,1,6,0,1
20092010,"Curtis McElhinney","McElhinney","Curtis","CGY, ANA","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,8,5,0,2
20102011,"Curtis McElhinney","McElhinney","Curtis","ANA, OTT","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,9,13,0,1
20112012,"Curtis McElhinney","McElhinney","Curtis","PHX","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,1,0,0,0
20132014,"Curtis McElhinney","McElhinney","Curtis","CBJ","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,10,11,0,1
20142015,"Curtis McElhinney","McElhinney","Curtis","CBJ","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,12,14,0,2
20152016,"Curtis McElhinney","McElhinney","Curtis","CBJ","G","L","1983-05-23","London","CAN","ON","CAN",75,200,2002,6,176,2,7,0,3
20082009,"Mike McKenna","McKenna","Mike","TBL","G","R","1983-04-11","StLouis","USA","MO","USA",74,190,2002,6,172,4,8,0,1
20102011,"Mike McKenna","McKenna","Mike","NJD","G","R","1983-04-11","StLouis","USA","MO","USA",74,190,2002,6,172,0,1,0,0
20132014,"Mike McKenna","McKenna","Mike","CBJ","G","R","1983-04-11","StLouis","USA","MO","USA",74,190,2002,6,172,1,1,0,1
20142015,"Mike McKenna","McKenna","Mike","ARI","G","R","1983-04-11","StLouis","USA","MO","USA",74,190,2002,6,172,0,1,0,0
20022003,"Jamie McLennan","McLennan","Jamie","CGY","G","L","1971-06-30","Edmonton","CAN","AB","CAN",72,199,1991,3,48,2,11,4,2
20032004,"Jamie McLennan","McLennan","Jamie","CGY, NYR","G","L","1971-06-30","Edmonton","CAN","AB","CAN",72,199,1991,3,48,13,12,3,2
20052006,"Jamie McLennan","McLennan","Jamie","FLA","G","L","1971-06-30","Edmonton","CAN","AB","CAN",72,199,1991,3,48,2,4,0,2
20062007,"Jamie McLennan","McLennan","Jamie","CGY","G","L","1971-06-30","Edmonton","CAN","AB","CAN",72,199,1991,3,48,3,5,0,1
20052006,"Robert McVicar","McVicar","Robert","VAN","G","L","1982-01-15","Brandon","CAN","MB","CAN",76,202,2002,5,151,0,0,0,0
20022003,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,6,8,1,2
20032004,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,0,3,0,0
20052006,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,30,14,0,3
20062007,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,40,16,0,6
20072008,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,36,27,0,10
20082009,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,34,18,0,6
20092010,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,41,18,0,8
20102011,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,34,22,0,8
20112012,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,31,21,0,7
20122013,"Ryan Miller","Miller","Ryan","BUF","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,17,17,0,5
20132014,"Ryan Miller","Miller","Ryan","BUF, STL","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,25,30,0,4
20142015,"Ryan Miller","Miller","Ryan","VAN","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,29,15,0,1
20152016,"Ryan Miller","Miller","Ryan","VAN","G","L","1980-07-17","EastLansing","USA","MI","USA",74,168,1999,5,138,17,24,0,9
20082009,"Al Montoya","Montoya","Al","PHX","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,3,1,0,0
20102011,"Al Montoya","Montoya","Al","NYI","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,9,5,0,5
20112012,"Al Montoya","Montoya","Al","NYI","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,9,11,0,5
20122013,"Al Montoya","Montoya","Al","WPG","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,3,1,0,0
20132014,"Al Montoya","Montoya","Al","WPG","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,13,8,0,3
20142015,"Al Montoya","Montoya","Al","FLA","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,6,7,0,2
20152016,"Al Montoya","Montoya","Al","FLA","G","L","1985-02-13","Chicago","USA","IL","USA",74,209,2004,1,6,12,7,0,3
20052006,"Michael Morrison","Morrison","Michael","EDM, OTT","G","L","1979-07-11","Medford","USA","MA","USA",75,194,1998,7,186,11,4,0,3
20062007,"Michael Morrison","Morrison","Michael","PHX","G","L","1979-07-11","Medford","USA","MA","USA",75,194,1998,7,186,0,3,0,0
20022003,"Tyler Moss","Moss","Tyler","VAN","G","R","1975-06-29","Ottawa","CAN","ON","CAN",72,185,1993,2,29,0,0,0,0
20122013,"Petr Mrazek","Mrazek","Petr","DET","G","L","1992-02-14","Ostrava","CZE",NA,"CZE",74,183,2010,5,141,1,1,0,0
20132014,"Petr Mrazek","Mrazek","Petr","DET","G","L","1992-02-14","Ostrava","CZE",NA,"CZE",74,183,2010,5,141,2,4,0,0
20142015,"Petr Mrazek","Mrazek","Petr","DET","G","L","1992-02-14","Ostrava","CZE",NA,"CZE",74,183,2010,5,141,16,9,0,2
20152016,"Petr Mrazek","Mrazek","Petr","DET","G","L","1992-02-14","Ostrava","CZE",NA,"CZE",74,183,2010,5,141,27,16,0,6
20032004,"Adam Munro","Munro","Adam","CHI","G","L","1982-11-12","StGeorge","CAN","ON","CAN",73,187,2001,1,29,1,5,1,1
20052006,"Adam Munro","Munro","Adam","CHI","G","L","1982-11-12","StGeorge","CAN","ON","CAN",73,187,2001,1,29,3,5,0,2
20112012,"Mike Murphy","Murphy","Mike","CAR","G","L","1989-01-15","Kingston","CAN","ON","CAN",71,172,2008,6,165,0,1,0,0
20152016,"Matt Murray","Murray","Matt","PIT","G","L","1994-05-25","ThunderBay","CAN","ON","CAN",76,178,2012,3,83,9,2,0,1
20022003,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,19,28,8,3
20032004,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,31,19,8,5
20052006,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,16,19,0,7
20062007,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,25,16,0,4
20072008,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,46,21,0,8
20082009,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,41,12,0,8
20092010,"Evgeni Nabokov","Nabokov","Evgeni","SJS","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,44,16,0,10
20112012,"Evgeni Nabokov","Nabokov","Evgeni","NYI","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,19,18,0,3
20122013,"Evgeni Nabokov","Nabokov","Evgeni","NYI","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,23,11,0,7
20132014,"Evgeni Nabokov","Nabokov","Evgeni","NYI","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,15,14,0,8
20142015,"Evgeni Nabokov","Nabokov","Evgeni","TBL","G","L","1975-07-25","Kamenogorsk","KAZ",NA,"RUS",72,202,1994,9,219,3,6,0,2
20082009,"Michal Neuvirth","Neuvirth","Michal","WSH","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,2,1,0,0
20092010,"Michal Neuvirth","Neuvirth","Michal","WSH","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,9,4,0,0
20102011,"Michal Neuvirth","Neuvirth","Michal","WSH","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,27,12,0,4
20112012,"Michal Neuvirth","Neuvirth","Michal","WSH","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,13,13,0,5
20122013,"Michal Neuvirth","Neuvirth","Michal","WSH","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,4,5,0,2
20132014,"Michal Neuvirth","Neuvirth","Michal","WSH, BUF","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,4,8,0,2
20142015,"Michal Neuvirth","Neuvirth","Michal","BUF, NYI","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,7,20,0,4
20152016,"Michal Neuvirth","Neuvirth","Michal","PHI","G","L","1988-03-23","√öst√nadLabem","CZE",NA,"CZE",73,209,2006,2,34,18,8,0,4
20082009,"Antti Niemi","Niemi","Antti","CHI","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,1,1,0,1
20092010,"Antti Niemi","Niemi","Antti","CHI","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,26,7,0,4
20102011,"Antti Niemi","Niemi","Antti","SJS","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,35,18,0,6
20112012,"Antti Niemi","Niemi","Antti","SJS","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,34,22,0,9
20122013,"Antti Niemi","Niemi","Antti","SJS","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,24,12,0,6
20132014,"Antti Niemi","Niemi","Antti","SJS","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,39,17,0,7
20142015,"Antti Niemi","Niemi","Antti","SJS","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,31,23,0,7
20152016,"Antti Niemi","Niemi","Antti","DAL","G","L","1983-08-29","Vantaa","FIN",NA,"FIN",74,215,NA,NA,NA,25,13,0,7
20032004,"Antero Niittymaki","Niittymaki","Antero","PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,3,0,0,0
20052006,"Antero Niittymaki","Niittymaki","Antero","PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,23,15,0,6
20062007,"Antero Niittymaki","Niittymaki","Antero","PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,9,29,0,9
20072008,"Antero Niittymaki","Niittymaki","Antero","PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,12,9,0,2
20082009,"Antero Niittymaki","Niittymaki","Antero","PHI","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,15,8,0,6
20092010,"Antero Niittymaki","Niittymaki","Antero","TBL","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,21,18,0,5
20102011,"Antero Niittymaki","Niittymaki","Antero","SJS","G","L","1980-06-18","Turku","FIN",NA,"FIN",73,195,1998,6,168,12,7,0,3
20112012,"Anders Nilsson","Nilsson","Anders","NYI","G","L","1990-03-19","Lulea","SWE",NA,"SWE",78,229,2009,3,62,1,2,0,0
20132014,"Anders Nilsson","Nilsson","Anders","NYI","G","L","1990-03-19","Lulea","SWE",NA,"SWE",78,229,2009,3,62,8,7,0,2
20152016,"Anders Nilsson","Nilsson","Anders","EDM, STL","G","L","1990-03-19","Lulea","SWE",NA,"SWE",78,229,2009,3,62,10,13,0,2
20122013,"Cristopher Nilstorp","Nilstorp","Cristopher","DAL","G","R","1984-02-16","Malm√","SWE",NA,"SWE",75,190,NA,NA,NA,1,3,0,1
20132014,"Cristopher Nilstorp","Nilstorp","Cristopher","DAL","G","R","1984-02-16","Malm√","SWE",NA,"SWE",75,190,NA,NA,NA,0,0,0,0
20022003,"Mika Noronen","Noronen","Mika","BUF","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,4,9,3,2
20032004,"Mika Noronen","Noronen","Mika","BUF","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,11,17,2,1
20052006,"Mika Noronen","Noronen","Mika","BUF, VAN","G","L","1979-06-17","Tampere","FIN",NA,"FIN",74,196,1997,1,21,2,3,0,0
20062007,"Fredrik Norrena","Norrena","Fredrik","CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,24,23,0,3
20072008,"Fredrik Norrena","Norrena","Fredrik","CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,10,19,0,6
20082009,"Fredrik Norrena","Norrena","Fredrik","CBJ","G","L","1973-11-29","Pietarsaari","FIN",NA,"FIN",72,190,2002,7,213,1,3,0,2
20022003,"Pasi Nurminen","Nurminen","Pasi","ATL","G","L","1975-12-17","Lahti","FIN",NA,"FIN",70,215,2001,6,189,21,19,5,2
20032004,"Pasi Nurminen","Nurminen","Pasi","ATL","G","L","1975-12-17","Lahti","FIN",NA,"FIN",70,215,2001,6,189,25,30,7,4
20152016,"Matthew O'Connor","O'Connor","Matthew","OTT","G","L","1992-02-14","SaultSteMarie","CAN","ON","CAN",78,205,NA,NA,NA,0,1,0,0
20132014,"Joni Ortio","Ortio","Joni","CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,4,4,0,0
20142015,"Joni Ortio","Ortio","Joni","CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,4,2,0,0
20152016,"Joni Ortio","Ortio","Joni","CGY","G","L","1991-04-16","Turku","FIN",NA,"FIN",73,190,2009,6,171,7,9,0,5
20022003,"Chris Osgood","Osgood","Chris","NYI, STL","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,21,17,6,1
20032004,"Chris Osgood","Osgood","Chris","STL","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,31,25,8,2
20052006,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,20,6,0,5
20062007,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,11,3,0,6
20072008,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,27,9,0,4
20082009,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,26,9,0,8
20092010,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,7,9,0,4
20102011,"Chris Osgood","Osgood","Chris","DET","G","L","1972-11-26","PeaceRiver","CAN","AB","CAN",70,180,1991,3,54,5,3,0,2
20022003,"Maxime Ouellet","Ouellet","Maxime","WSH","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,0,0,0,0
20032004,"Maxime Ouellet","Ouellet","Maxime","WSH","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,2,3,1,0
20052006,"Maxime Ouellet","Ouellet","Maxime","VAN","G","L","1981-06-17","Beauport","CAN",NA,"CAN",74,194,1999,1,22,0,2,0,1
20022003,"Steve Passmore","Passmore","Steve","CHI","G","L","1973-01-29","ThunderBay","CAN","ON","CAN",69,165,1992,9,196,2,5,2,1
20032004,"Steve Passmore","Passmore","Steve","CHI","G","L","1973-01-29","ThunderBay","CAN","ON","CAN",69,165,1992,9,196,2,6,0,0
20072008,"Dimitri Patzold","Patzold","Dimitri","SJS","G","L","1983-02-03","Kamenogorsk","KAZ",NA,"DEU",72,195,2001,4,107,0,0,0,0
20072008,"Ondrej Pavelec","Pavelec","Ondrej","ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,3,3,0,0
20082009,"Ondrej Pavelec","Pavelec","Ondrej","ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,3,7,0,0
20092010,"Ondrej Pavelec","Pavelec","Ondrej","ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,14,18,0,7
20102011,"Ondrej Pavelec","Pavelec","Ondrej","ATL","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,21,23,0,9
20112012,"Ondrej Pavelec","Pavelec","Ondrej","WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,29,28,0,9
20122013,"Ondrej Pavelec","Pavelec","Ondrej","WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,21,20,0,3
20132014,"Ondrej Pavelec","Pavelec","Ondrej","WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,22,26,0,7
20142015,"Ondrej Pavelec","Pavelec","Ondrej","WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,22,16,0,8
20152016,"Ondrej Pavelec","Pavelec","Ondrej","WPG","G","L","1987-08-31","Kladno","CZE",NA,"CZE",75,215,2005,2,41,13,13,0,4
20092010,"Alexander Pechurskiy","Pechurskiy","Alexander","PIT","G","L","1990-06-04","Magnitogorsk","RUS",NA,"RUS",72,187,2008,5,150,0,0,0,0
20022003,"Jean-Marc Pelletier","Pelletier","Jean-Marc","CAR, PHX","G","L","1978-03-04","Atlanta","USA","GA","USA",75,209,1997,2,30,0,2,0,1
20032004,"Jean-Marc Pelletier","Pelletier","Jean-Marc","PHX","G","L","1978-03-04","Atlanta","USA","GA","USA",75,209,1997,2,30,1,1,0,0
20092010,"Justin Peters","Peters","Justin","CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,6,3,0,0
20102011,"Justin Peters","Peters","Justin","CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,3,5,0,1
20112012,"Justin Peters","Peters","Justin","CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,2,3,0,2
20122013,"Justin Peters","Peters","Justin","CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,4,11,0,1
20132014,"Justin Peters","Peters","Justin","CAR","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,7,9,0,4
20142015,"Justin Peters","Peters","Justin","WSH","G","L","1986-08-30","Blyth","CAN","ON","CAN",73,210,2004,2,38,3,6,0,1
20142015,"Calvin Pickard","Pickard","Calvin","COL","G","L","1992-04-15","Moncton","CAN","NB","CAN",73,200,2010,2,49,6,7,0,3
20152016,"Calvin Pickard","Pickard","Calvin","COL","G","L","1992-04-15","Moncton","CAN","NB","CAN",73,200,2010,2,49,7,6,0,1
20102011,"Timo Pielmeier","Pielmeier","Timo","ANA","G","L","1989-07-07","Deggendorf","DEU",NA,"DEU",71,175,2007,3,83,0,0,0,0
20082009,"Justin Pogge","Pogge","Justin","TOR","G","L","1986-04-22","FortMcMurray","CAN","AB","CAN",75,197,2004,3,90,1,4,0,1
20062007,"Tomas Popperle","Popperle","Tomas","CBJ","G","L","1984-10-10","Broumov","CZE",NA,"CZE",73,187,2005,5,131,0,0,0,0
20022003,"Felix Potvin","Potvin","Felix","LAK","G","L","1971-06-23","Anjou","CAN","QC","CAN",73,195,1990,2,31,17,20,3,3
20032004,"Felix Potvin","Potvin","Felix","BOS","G","L","1971-06-23","Anjou","CAN","QC","CAN",73,195,1990,2,31,12,8,6,4
20102011,"Kevin Poulin","Poulin","Kevin","NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,4,2,0,1
20112012,"Kevin Poulin","Poulin","Kevin","NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,2,4,0,0
20122013,"Kevin Poulin","Poulin","Kevin","NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,1,3,0,0
20132014,"Kevin Poulin","Poulin","Kevin","NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,11,16,0,1
20142015,"Kevin Poulin","Poulin","Kevin","NYI","G","L","1990-04-12","Montreal","CAN","QC","CAN",74,206,2008,5,126,0,0,0,1
20072008,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,24,12,0,3
20082009,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,23,16,0,10
20092010,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,13,20,0,5
20102011,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,38,28,0,6
20112012,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,26,28,0,11
20122013,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,21,13,0,4
20132014,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,34,20,0,5
20142015,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,44,16,0,6
20152016,"Carey Price","Price","Carey","MTL","G","L","1987-08-16","AnahimLake","CAN","BC","CAN",75,226,2005,1,5,10,2,0,0
20022003,"Martin Prusek","Prusek","Martin","OTT","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,12,2,1,0
20032004,"Martin Prusek","Prusek","Martin","OTT","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,16,6,3,0
20052006,"Martin Prusek","Prusek","Martin","CBJ","G","R","1975-12-11","Ostrava","CZE",NA,"CZE",74,176,1999,6,164,3,3,0,0
20072008,"Jonathan Quick","Quick","Jonathan","LAK","G","L","1986-01-21","Milford","USA","CT","USA",73,218,2005,3,72,1,2,0,0
